unique_id,forum_id,thread_id,post_id,title,unique_user_id,username,datetime,is_it_a_reply,reply_to,post_content,post_link
143137,15,3bafa18b397b6951021e1bbb44abd0aa,p11111,Nord Stage 2 Program Collection,2,Johannes,2012-01-05T11:57:00+00:00,False,,"Due to several requests, I created a first version of a User Program Collection for the Nord Stage 2.This way, you don't need to browse thru all the posts but have at least the name and link to all patches uploaded so far in one patch.nord_stage_2_program_collection.phpNote that this is a raw version, and in particular, the samples necessary (be it from the Nord Sample Library or user created ones) that are needed for a particular patch still need to be loaded in your NS2 in order to make the patch work. So checking the corresponding topic is still needed in many cases.Also checkout the Nord Sample Library for Sample-Only programs!I know there is a lot to be done, but this is a first try. Also, many MP3 samples are probably missing, so if you find one, please PM or post the Patch number and the corresponding MP3 file download ID (when you hoover over a link to the MP3 file, you see something like download/file.php?id=1489 and I only need the ID to match it with the corresponding Patch.Cheers,Johannes",https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111
143138,15,3bafa18b397b6951021e1bbb44abd0aa,p11122,RE: Nord Stage 2 Program Collection,1140,maxpiano,2012-01-05T14:01:20+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"Well done, thanks!Suggest in what about linking the samples in the sample list and/or reference them in the NS Patch Collection list (would require and additional ""Samples used"" column, maybe)",https://www.norduserforum.com/viewtopic.php?p=11122&sid=3bafa18b397b6951021e1bbb44abd0aa#p11122
143139,15,3bafa18b397b6951021e1bbb44abd0aa,p11124,RE: Nord Stage 2 Program Collection,2,Johannes,2012-01-05T14:08:28+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"Indeed, good point maxpiano. But will be a hassle and take lots of time, time I don't have for the moment, so if someone could do the job, I happily send you the Excel File and one just needs to add one (probably two for both panels!) columns with Sample Names (if Nord Library) or IDs (if user uploaded).",https://www.norduserforum.com/viewtopic.php?p=11124&sid=3bafa18b397b6951021e1bbb44abd0aa#p11124
143140,15,3bafa18b397b6951021e1bbb44abd0aa,p11280,RE: Nord Stage 2 Program Collection,1297,Diego Unchained,2012-01-07T19:58:38+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"Than you very much johannes, great great work !!",https://www.norduserforum.com/viewtopic.php?p=11280&sid=3bafa18b397b6951021e1bbb44abd0aa#p11280
143141,15,3bafa18b397b6951021e1bbb44abd0aa,p13571,RE: Nord Stage 2 Program Collection,1221,organut,2012-02-22T00:49:13+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,Too many dead links in the sounds demos?,https://www.norduserforum.com/viewtopic.php?p=13571&sid=3bafa18b397b6951021e1bbb44abd0aa#p13571
143142,15,3bafa18b397b6951021e1bbb44abd0aa,p16044,RE: Nord Stage 2 Program Collection,800,DJKeys,2012-04-18T16:58:50+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,Perhaps update with new patches since January?,https://www.norduserforum.com/viewtopic.php?p=16044&sid=3bafa18b397b6951021e1bbb44abd0aa#p16044
143143,15,3bafa18b397b6951021e1bbb44abd0aa,p16056,RE: Nord Stage 2 Program Collection,1011,bdodds,2012-04-18T21:17:20+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"I think Johannes is in the middle of moving 3 apartments to 5 different countries at the moment, but maybe one of us others can find some time.",https://www.norduserforum.com/viewtopic.php?p=16056&sid=3bafa18b397b6951021e1bbb44abd0aa#p16056
143144,15,3bafa18b397b6951021e1bbb44abd0aa,p16074,RE: Nord Stage 2 Program Collection,2,Johannes,2012-04-19T08:37:56+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"Yeah sorry I know its an ALPHA version so far.But since I don't have a NS2 yet, I did not know how to organize it in a good way, in particular regarding the samples used in each program, how to combine and compile all the info.Plus, many sounds dont have mp3 previews as of yet. If someone's interested in coworking the collection please PM me and Ill send you the file that creates this collection (basically excel).In one or two months, I hope to have some time plus a NS2 at my hands to get things forwardIn the mean time I added that its an ALPHA version!Cheers",https://www.norduserforum.com/viewtopic.php?p=16074&sid=3bafa18b397b6951021e1bbb44abd0aa#p16074
143145,15,3bafa18b397b6951021e1bbb44abd0aa,p16083,RE: Nord Stage 2 Program Collection,800,DJKeys,2012-04-19T16:05:01+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,Thanks for the update.  Good luck in your moves--dj,https://www.norduserforum.com/viewtopic.php?p=16083&sid=3bafa18b397b6951021e1bbb44abd0aa#p16083
143146,15,3bafa18b397b6951021e1bbb44abd0aa,p16480,RE: Nord Stage 2 Program Collection,1342,josols,2012-04-30T12:21:15+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"Just me, or are about 3/4 of the preview mp3 links dead?",https://www.norduserforum.com/viewtopic.php?p=16480&sid=3bafa18b397b6951021e1bbb44abd0aa#p16480
143147,15,3bafa18b397b6951021e1bbb44abd0aa,p23050,RE: Nord Stage 2 Program Collection,3835,coldbuffetking,2012-10-12T10:41:06+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,Just updated to new stage manager v6.26 and new ns2 software and cant upload any of theses sounds..........anyone else got this problem.,https://www.norduserforum.com/viewtopic.php?p=23050&sid=3bafa18b397b6951021e1bbb44abd0aa#p23050
143148,15,3bafa18b397b6951021e1bbb44abd0aa,p23052,RE: Nord Stage 2 Program Collection,2,Johannes,2012-10-12T10:51:43+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"Hi & welcome to the forum,what exact error message do you get?? Usually it should work loading the ns2p files (and additional samples if needed). Given that the file format was slightl changed, many programs will have to be updated to the new format, but in my experience, Nord asks you about that and auto updates them.Hope it will work!! If not please post back!Cheers",https://www.norduserforum.com/viewtopic.php?p=23052&sid=3bafa18b397b6951021e1bbb44abd0aa#p23052
143149,15,3bafa18b397b6951021e1bbb44abd0aa,p25348,RE: Nord Stage 2 Program Collection,5287,skyscape,2012-12-06T19:02:20+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,thanks,https://www.norduserforum.com/viewtopic.php?p=25348&sid=3bafa18b397b6951021e1bbb44abd0aa#p25348
143150,15,3bafa18b397b6951021e1bbb44abd0aa,p28495,RE: Nord Stage 2 Program Collection,2,Johannes,2013-02-08T12:45:45+00:00,True,https://www.norduserforum.com/viewtopic.php?p=11111&sid=3bafa18b397b6951021e1bbb44abd0aa#p11111,"UPDATE: Finally after half a year and a lot of great patches and programs uploaded on this forum, I tried to update the program collection for the NS2 containing now over 300 programs including most recent additions, check it out!A bigto all contributors!!(I admit it is still far from perfect, in particular will need to get more mp3 examples (feel free to add them replying to the original thread or PM me if interested!), and also some samples might be incorrect or contributors wrong, but should be only a few errors at most, anyways, let me know if you found an error!)nord_stage_2_program_collection.php",https://www.norduserforum.com/viewtopic.php?p=28495&sid=3bafa18b397b6951021e1bbb44abd0aa#p28495
